"","Day","moduleColor","ontology","GO_term","GO_ID","Transcript_ID","Protein_name"
"19672","Day0","turquoise","MF","ion binding","GO:0043167","LOC111132498"," serine/threonine-protein kinase Chk2-like"
"19673","Day0","turquoise","MF","ion binding","GO:0043167","LOC111134476"," serine/threonine-protein kinase Chk2-like"
"19674","Day0","turquoise","MF","ion binding","GO:0043167","LOC111120015"," serine/threonine-protein kinase NIM1-like"
"19677","Day0","turquoise","MF","ion binding","GO:0043167","LOC111135167"," serine/threonine-protein kinase NLK-like"
"19679","Day0","turquoise","MF","ion binding","GO:0043167","LOC111108080"," serine/threonine-protein kinase Nek2-like"
"19680","Day0","turquoise","MF","ion binding","GO:0043167","LOC111131826"," serine/threonine-protein kinase Nek2-like"
"19683","Day0","turquoise","MF","ion binding","GO:0043167","LOC111112866"," serine/threonine-protein kinase OSR1-like"
"19684","Day0","turquoise","MF","ion binding","GO:0043167","LOC111103474"," serine/threonine-protein kinase PLK1-like"
"19685","Day0","turquoise","MF","ion binding","GO:0043167","LOC111126185"," serine/threonine-protein kinase PLK4-like"
"19688","Day0","turquoise","MF","ion binding","GO:0043167","LOC111118815"," serine/threonine-protein kinase RIO1-like"
"19689","Day0","turquoise","MF","ion binding","GO:0043167","LOC111121773"," serine/threonine-protein kinase RIO1-like"
"19690","Day0","turquoise","MF","ion binding","GO:0043167","LOC111128265"," serine/threonine-protein kinase RIO2-like"
"19692","Day0","turquoise","MF","ion binding","GO:0043167","LOC111122164"," serine/threonine-protein kinase STK11-like"
"19693","Day0","turquoise","MF","ion binding","GO:0043167","LOC111135618"," serine/threonine-protein kinase TAO1-like"
"19694","Day0","turquoise","MF","ion binding","GO:0043167","LOC111129221"," serine/threonine-protein kinase ULK4-like"
"19700","Day0","turquoise","MF","ion binding","GO:0043167","LOC111128978"," serine/threonine-protein kinase VRK1-like"
"19703","Day0","turquoise","MF","ion binding","GO:0043167","LOC111126147"," serine/threonine-protein phosphatase 1 regulatory subunit 10-like"
"19704","Day0","turquoise","MF","ion binding","GO:0043167","LOC111101286"," short/branched chain specific acyl-CoA dehydrogenase, mitochondrial-like"
"19705","Day0","turquoise","MF","ion binding","GO:0043167","LOC111099410"," signal peptide, CUB and EGF-like domain-containing protein 1"
"19706","Day0","turquoise","MF","ion binding","GO:0043167","LOC111131315"," signal recognition particle 54 kDa protein-like"
"19707","Day0","turquoise","MF","ion binding","GO:0043167","LOC111120483"," soluble calcium-activated nucleotidase 1-like"
"19708","Day0","turquoise","MF","ion binding","GO:0043167","LOC111131432"," sorbitol dehydrogenase-like"
"19709","Day0","turquoise","MF","ion binding","GO:0043167","LOC111100168"," sorting nexin-10-like"
"19710","Day0","turquoise","MF","ion binding","GO:0043167","LOC111131214"," sorting nexin-2-like"
"19711","Day0","turquoise","MF","ion binding","GO:0043167","LOC111131114"," sorting nexin-24-like"
"19713","Day0","turquoise","MF","ion binding","GO:0043167","LOC111130418"," sorting nexin-27-like"
"19715","Day0","turquoise","MF","ion binding","GO:0043167","LOC111101256"," sorting nexin-3-like"
"19717","Day0","turquoise","MF","ion binding","GO:0043167","LOC111112925"," sorting nexin-4-like"
"19718","Day0","turquoise","MF","ion binding","GO:0043167","LOC111122995"," sorting nexin-5-like"
"19719","Day0","turquoise","MF","ion binding","GO:0043167","LOC111130157"," sorting nexin-6-like"
"19721","Day0","turquoise","MF","ion binding","GO:0043167","LOC111120598"," sperm flagellar protein 2-like"
"19723","Day0","turquoise","MF","ion binding","GO:0043167","LOC111119016"," sperm flagellar protein 2-like"
"19737","Day0","turquoise","MF","ion binding","GO:0043167","LOC111128121"," spermatogenesis-associated protein 5-like protein 1"
"19738","Day0","turquoise","MF","ion binding","GO:0043167","LOC111125507"," spliceosome RNA helicase DDX39B"
"19739","Day0","turquoise","MF","ion binding","GO:0043167","LOC111120267"," splicing factor 3A subunit 2-like"
"19741","Day0","turquoise","MF","ion binding","GO:0043167","LOC111122502"," splicing factor U2AF 26 kDa subunit-like"
"19742","Day0","turquoise","MF","ion binding","GO:0043167","LOC111130541"," stAR-related lipid transfer protein 5-like"
"19744","Day0","turquoise","MF","ion binding","GO:0043167","LOC111127848"," steroid hormone receptor ERR2-like"
"19752","Day0","turquoise","MF","ion binding","GO:0043167","LOC111100668"," stress-70 protein, mitochondrial-like"
"19753","Day0","turquoise","MF","ion binding","GO:0043167","LOC111121740"," stress-activated protein kinase JNK-like"
"19754","Day0","turquoise","MF","ion binding","GO:0043167","LOC111121739"," stress-activated protein kinase JNK-like"
"19761","Day0","turquoise","MF","ion binding","GO:0043167","LOC111102211"," structural maintenance of chromosomes flexible hinge domain-containing protein 1-like"
"19762","Day0","turquoise","MF","ion binding","GO:0043167","LOC111108057"," structural maintenance of chromosomes protein 1A-like"
"19763","Day0","turquoise","MF","ion binding","GO:0043167","LOC111107542"," structural maintenance of chromosomes protein 1A-like"
"19764","Day0","turquoise","MF","ion binding","GO:0043167","LOC111120956"," structural maintenance of chromosomes protein 2-like"
"19765","Day0","turquoise","MF","ion binding","GO:0043167","LOC111134732"," structural maintenance of chromosomes protein 3-like"
"19766","Day0","turquoise","MF","ion binding","GO:0043167","LOC111137570"," structural maintenance of chromosomes protein 4-like"
"19767","Day0","turquoise","MF","ion binding","GO:0043167","LOC111101642"," succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial-like"
"19768","Day0","turquoise","MF","ion binding","GO:0043167","LOC111105925"," succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial-like"
"19769","Day0","turquoise","MF","ion binding","GO:0043167","LOC111105866"," succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial-like"
"19772","Day0","turquoise","MF","ion binding","GO:0043167","LOC111121481"," superkiller viralicidic activity 2-like 2"
"19773","Day0","turquoise","MF","ion binding","GO:0043167","LOC111102390"," superoxide dismutase [Mn], mitochondrial-like"
"19774","Day0","turquoise","MF","ion binding","GO:0043167","LOC111119998"," tRNA modification GTPase GTPBP3, mitochondrial-like"
"19775","Day0","turquoise","MF","ion binding","GO:0043167","LOC111136468"," tRNA-dihydrouridine(20) synthase [NAD(P)+]-like"
"19776","Day0","turquoise","MF","ion binding","GO:0043167","LOC111114902"," tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like"
"19780","Day0","turquoise","MF","ion binding","GO:0043167","LOC111119159"," terminal uridylyltransferase 4-like"
"19782","Day0","turquoise","MF","ion binding","GO:0043167","LOC111119395"," terminal uridylyltransferase 4-like"
"19786","Day0","turquoise","MF","ion binding","GO:0043167","LOC111120551"," testis-expressed protein 47-like"
"19790","Day0","turquoise","MF","ion binding","GO:0043167","LOC111108305"," thioredoxin reductase 1, cytoplasmic-like"
"19794","Day0","turquoise","MF","ion binding","GO:0043167","LOC111130118"," threonine--tRNA ligase, cytoplasmic-like"
"19795","Day0","turquoise","MF","ion binding","GO:0043167","LOC111128617"," threonine--tRNA ligase, cytoplasmic-like"
"19797","Day0","turquoise","MF","ion binding","GO:0043167","LOC111118028"," thymidine kinase 2, mitochondrial-like"
"19799","Day0","turquoise","MF","ion binding","GO:0043167","LOC111127815"," thymidine kinase 2, mitochondrial-like"
"19800","Day0","turquoise","MF","ion binding","GO:0043167","LOC111121137"," thymidine kinase, cytosolic-like"
"19801","Day0","turquoise","MF","ion binding","GO:0043167","LOC111135526"," thymidylate kinase-like"
"19804","Day0","turquoise","MF","ion binding","GO:0043167","LOC111125289"," thyroid hormone receptor beta-like"
"19805","Day0","turquoise","MF","ion binding","GO:0043167","LOC111121914"," tolloid-like protein 1"
"19806","Day0","turquoise","MF","ion binding","GO:0043167","LOC111118002"," transcription elongation factor A protein 1-like"
"19807","Day0","turquoise","MF","ion binding","GO:0043167","LOC111136465"," transcription elongation factor SPT4-like"
"19808","Day0","turquoise","MF","ion binding","GO:0043167","LOC111136433"," transcription termination factor 2-like"
"19810","Day0","turquoise","MF","ion binding","GO:0043167","LOC111125022"," transcriptional regulator ATRX-like"
"19811","Day0","turquoise","MF","ion binding","GO:0043167","LOC111124987"," transcriptional regulator ATRX-like"
"19813","Day0","turquoise","MF","ion binding","GO:0043167","LOC111111605"," transcriptional repressor NF-X1-like"
"19816","Day0","turquoise","MF","ion binding","GO:0043167","LOC111120710"," transitional endoplasmic reticulum ATPase"
"19817","Day0","turquoise","MF","ion binding","GO:0043167","LOC111123035"," translation factor Guf1, mitochondrial-like"
"19818","Day0","turquoise","MF","ion binding","GO:0043167","LOC111131638"," translation initiation factor IF-2-like"
"19819","Day0","turquoise","MF","ion binding","GO:0043167","LOC111131656"," triokinase/FMN cyclase-like"
"19820","Day0","turquoise","MF","ion binding","GO:0043167","LOC111106573"," tripartite motif-containing protein 3-like"
"19821","Day0","turquoise","MF","ion binding","GO:0043167","LOC111112161"," tripartite motif-containing protein 45-like"
"19822","Day0","turquoise","MF","ion binding","GO:0043167","LOC111116824"," tripartite motif-containing protein 45-like"
"19823","Day0","turquoise","MF","ion binding","GO:0043167","LOC111118054"," tripartite motif-containing protein 5-like"
"19825","Day0","turquoise","MF","ion binding","GO:0043167","LOC111121913"," troponin C-like"
"19827","Day0","turquoise","MF","ion binding","GO:0043167","LOC111130020"," tryptophan--tRNA ligase, cytoplasmic-like"
"19828","Day0","turquoise","MF","ion binding","GO:0043167","LOC111137486"," tubulin beta chain"
"19829","Day0","turquoise","MF","ion binding","GO:0043167","LOC111125059"," tubulin beta chain-like"
"19830","Day0","turquoise","MF","ion binding","GO:0043167","LOC111124264"," tubulin beta chain-like"
"19832","Day0","turquoise","MF","ion binding","GO:0043167","LOC111136151"," tubulin delta chain-like"
"19833","Day0","turquoise","MF","ion binding","GO:0043167","LOC111124958"," tubulin delta chain-like"
"19835","Day0","turquoise","MF","ion binding","GO:0043167","LOC111130651"," tubulin polyglutamylase TTLL6-like"
"19841","Day0","turquoise","MF","ion binding","GO:0043167","LOC111103707"," tubulin--tyrosine ligase-like protein 12"
"19842","Day0","turquoise","MF","ion binding","GO:0043167","LOC111100092"," twitchin-like"
"19843","Day0","turquoise","MF","ion binding","GO:0043167","LOC111101832"," tyrosine--tRNA ligase, cytoplasmic-like"
"19845","Day0","turquoise","MF","ion binding","GO:0043167","LOC111120899"," tyrosine--tRNA ligase, mitochondrial-like"
"19847","Day0","turquoise","MF","ion binding","GO:0043167","LOC111128992"," tyrosine-protein kinase CSK-like"
"19851","Day0","turquoise","MF","ion binding","GO:0043167","LOC111119072"," tyrosine-protein kinase SRK2-like"
"19855","Day0","turquoise","MF","ion binding","GO:0043167","LOC111119239"," tyrosine-protein kinase Src42A-like"
"19856","Day0","turquoise","MF","ion binding","GO:0043167","LOC111125954"," ubiquitin carboxyl-terminal hydrolase 20-like"
"19859","Day0","turquoise","MF","ion binding","GO:0043167","LOC111119392"," ubiquitin carboxyl-terminal hydrolase 22-like"
"19860","Day0","turquoise","MF","ion binding","GO:0043167","LOC111127760"," ubiquitin carboxyl-terminal hydrolase 3-like"
"19861","Day0","turquoise","MF","ion binding","GO:0043167","LOC111138241"," ubiquitin carboxyl-terminal hydrolase 5-like"
"19862","Day0","turquoise","MF","ion binding","GO:0043167","LOC111123092"," uncharacterized"
"19863","Day0","turquoise","MF","ion binding","GO:0043167","LOC111103347"," uncharacterized"
"19865","Day0","turquoise","MF","ion binding","GO:0043167","LOC111122878"," uncharacterized"
"19866","Day0","turquoise","MF","ion binding","GO:0043167","LOC111111251"," uncharacterized"
"19867","Day0","turquoise","MF","ion binding","GO:0043167","LOC111120702"," uncharacterized"
"19868","Day0","turquoise","MF","ion binding","GO:0043167","LOC111119177"," uncharacterized"
"19869","Day0","turquoise","MF","ion binding","GO:0043167","LOC111118365"," uncharacterized"
"19870","Day0","turquoise","MF","ion binding","GO:0043167","LOC111136315"," uncharacterized"
"19872","Day0","turquoise","MF","ion binding","GO:0043167","LOC111122168"," uncharacterized"
"19874","Day0","turquoise","MF","ion binding","GO:0043167","LOC111134403"," uncharacterized"
"19875","Day0","turquoise","MF","ion binding","GO:0043167","LOC111108186"," uncharacterized"
"19876","Day0","turquoise","MF","ion binding","GO:0043167","LOC111111010"," uncharacterized"
"19878","Day0","turquoise","MF","ion binding","GO:0043167","LOC111108160"," uncharacterized"
"19879","Day0","turquoise","MF","ion binding","GO:0043167","LOC111118084"," uncharacterized"
"19880","Day0","turquoise","MF","ion binding","GO:0043167","LOC111134145"," uncharacterized"
"19881","Day0","turquoise","MF","ion binding","GO:0043167","LOC111132493"," uncharacterized"
"19882","Day0","turquoise","MF","ion binding","GO:0043167","LOC111135255"," uncharacterized"
"19883","Day0","turquoise","MF","ion binding","GO:0043167","LOC111134502"," uncharacterized"
"19884","Day0","turquoise","MF","ion binding","GO:0043167","LOC111134061"," uncharacterized"
"19885","Day0","turquoise","MF","ion binding","GO:0043167","LOC111109188"," uncharacterized"
"19887","Day0","turquoise","MF","ion binding","GO:0043167","LOC111105140"," uncharacterized"
"19888","Day0","turquoise","MF","ion binding","GO:0043167","LOC111135779"," uncharacterized"
"19890","Day0","turquoise","MF","ion binding","GO:0043167","LOC111120035"," uncharacterized"
"19891","Day0","turquoise","MF","ion binding","GO:0043167","LOC111126504"," uncharacterized"
"19892","Day0","turquoise","MF","ion binding","GO:0043167","LOC111123495"," uncharacterized"
"19893","Day0","turquoise","MF","ion binding","GO:0043167","LOC111129303"," uncharacterized"
"19894","Day0","turquoise","MF","ion binding","GO:0043167","LOC111108663"," uncharacterized"
"19897","Day0","turquoise","MF","ion binding","GO:0043167","LOC111103020"," uncharacterized"
"19901","Day0","turquoise","MF","ion binding","GO:0043167","LOC111102480"," uncharacterized"
"19902","Day0","turquoise","MF","ion binding","GO:0043167","LOC111134622"," uncharacterized"
"19903","Day0","turquoise","MF","ion binding","GO:0043167","LOC111125763"," uncharacterized"
"19904","Day0","turquoise","MF","ion binding","GO:0043167","LOC111136911"," uncharacterized"
"19905","Day0","turquoise","MF","ion binding","GO:0043167","LOC111105715"," uncharacterized"
"19906","Day0","turquoise","MF","ion binding","GO:0043167","LOC111102787"," uncharacterized"
"19910","Day0","turquoise","MF","ion binding","GO:0043167","LOC111134386"," uncharacterized"
"19911","Day0","turquoise","MF","ion binding","GO:0043167","LOC111125328"," uncharacterized"
"19912","Day0","turquoise","MF","ion binding","GO:0043167","LOC111122308"," uncharacterized"
"19913","Day0","turquoise","MF","ion binding","GO:0043167","LOC111120118"," uncharacterized"
"19915","Day0","turquoise","MF","ion binding","GO:0043167","LOC111100631"," uncharacterized"
"19916","Day0","turquoise","MF","ion binding","GO:0043167","LOC111137108"," uncharacterized"
"19918","Day0","turquoise","MF","ion binding","GO:0043167","LOC111121393"," uncharacterized"
"19919","Day0","turquoise","MF","ion binding","GO:0043167","LOC111126449"," uncharacterized"
