"","Cgigas_KEGGID","time_point","module","KEGGID_pathway","Log_pvalue_adj","Rich_factor","Description","Cvirginica_GeneID","Cvirginica_Protein_name"
"1155","crg:105345451","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111134340"," dolichol-phosphate mannosyltransferase subunit 1-like"
"1156","crg:105346120","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111136783"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit-like"
"1157","crg:105346775","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111128276"," alpha-(1,6)-fucosyltransferase-like"
"1158","crg:105317316","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111123188"," uncharacterized"
"1159","crg:105317316","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111124824"," uncharacterized"
"1160","crg:105317708","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111127769"," 30S ribosomal protein S11-like"
"1161","crg:105318128","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111128024"," 30S ribosomal protein S12-like"
"1162","crg:105318421","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111134635"," 39S ribosomal protein L16, mitochondrial-like"
"1163","crg:105319797","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111121848"," 40S ribosomal protein S7-like"
"1164","crg:105319797","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111118983"," 40S ribosomal protein S7-like"
"1165","crg:105320386","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111128646"," 39S ribosomal protein L14, mitochondrial-like"
"1166","crg:105321862","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111137730"," 28S ribosomal protein S17, mitochondrial-like"
"1167","crg:105321862","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111131009"," 28S ribosomal protein S17, mitochondrial-like"
"1168","crg:105323086","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111133074"," 39S ribosomal protein L35, mitochondrial-like"
"1169","crg:105323603","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111130939"," 28S ribosomal protein S16, mitochondrial-like"
"1170","crg:105323810","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111131076"," 39S ribosomal protein L4, mitochondrial-like"
"1171","crg:105323810","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111130937"," 39S ribosomal protein L4, mitochondrial-like"
"1172","crg:105324627","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111120067"," 60S ribosomal protein L27a-like"
"1173","crg:105324694","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111104145"," 28S ribosomal protein S9, mitochondrial-like"
"1174","crg:105325238","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111126648"," 28S ribosomal protein S18a, mitochondrial-like"
"1175","crg:105325785","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111121432"," 28S ribosomal protein S7, mitochondrial-like"
"1176","crg:105326418","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111118104"," 60S ribosomal protein L23"
"1177","crg:105326708","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111121303"," 39S ribosomal protein L13, mitochondrial-like"
"1178","crg:105327930","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111125796"," 28S ribosomal protein S2, mitochondrial-like"
"1179","crg:105329912","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111114718"," 60S acidic ribosomal protein P1-like"
"1180","crg:105330605","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111135345"," 60S ribosomal protein L30-like"
"1181","crg:105331663","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111126406"," 39S ribosomal protein L22, mitochondrial-like"
"1182","crg:105332015","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111137692"," 39S ribosomal protein L12, mitochondrial-like"
"1183","crg:105332495","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111102380"," 40S ribosomal protein S4-like"
"1184","crg:105332495","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111104388"," 40S ribosomal protein S4-like"
"1185","crg:105332844","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111133720"," 60S ribosomal protein L14-like"
"1186","crg:105332844","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111136230"," 60S ribosomal protein L14-like"
"1187","crg:105333956","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111137581"," 39S ribosomal protein L18, mitochondrial-like"
"1188","crg:105335427","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111128022"," 28S ribosomal protein S5, mitochondrial-like"
"1189","crg:105336313","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111133190"," 39S ribosomal protein L23, mitochondrial-like"
"1190","crg:105336480","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111119970"," 60S ribosomal protein L10-like"
"1191","crg:105336480","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111119745"," 60S ribosomal protein L10-like"
"1192","crg:105336674","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111121001"," kelch-like protein 21"
"1193","crg:105336674","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111119576"," 39S ribosomal protein L15, mitochondrial-like"
"1194","crg:105337988","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111112701"," 39S ribosomal protein L21, mitochondrial-like"
"1195","crg:105338035","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111129410"," 60S ribosomal protein L11-like"
"1196","crg:105338604","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111126614"," 60S ribosomal protein L5-like"
"1197","crg:105338952","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111108088"," 28S ribosomal protein S14, mitochondrial-like"
"1198","crg:105339029","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111126471"," probable 39S ribosomal protein L24, mitochondrial"
"1199","crg:105339029","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111126778"," probable 39S ribosomal protein L24, mitochondrial"
"1200","crg:105343067","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111136789"," uncharacterized"
"1201","crg:105345316","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111137006"," 50S ribosomal protein L20-like"
"1202","crg:105348141","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111102683"," 60S ribosomal protein L44-like"
"1203","crg:105348141","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111105616"," 60S ribosomal protein L44-like"
"1204","crg:105348890","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111104169"," 39S ribosomal protein L9, mitochondrial-like"
"1205","crg:105348890","Day 0","turquoise","crg03010",1.34,0.3,"Ribosome","LOC111104575"," 39S ribosomal protein L9, mitochondrial-like"
"1206","crg:105318268","Day 0","turquoise","crg00400",1.4,0.29,"Phenylalanine, tyrosine and tryptophan biosynthesis","LOC111137596"," aspartate aminotransferase, mitochondrial-like"
"1207","crg:105330192","Day 0","turquoise","crg00400",1.4,0.29,"Phenylalanine, tyrosine and tryptophan biosynthesis","LOC111134810"," aspartate aminotransferase, cytoplasmic-like"
"1208","crg:105319623","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111131006"," metaxin-1-like"
"1209","crg:105319623","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111129506"," metaxin-1-like"
"1210","crg:105319833","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111131691"," microtubule-associated proteins 1A/1B light chain 3C-like"
"1211","crg:105319833","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111131738"," microtubule-associated proteins 1A/1B light chain 3C-like"
"1212","crg:105320545","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111133154"," metaxin-2-like"
"1213","crg:105325345","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111136213"," dynamin-like 120 kDa protein, mitochondrial"
"1214","crg:105325345","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111136008"," dynamin-like 120 kDa protein, mitochondrial"
"1215","crg:105325608","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111119655"," mitochondrial Rho GTPase 1-like"
"1216","crg:105327364","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111137396"," sorting and assembly machinery component 50 homolog"
"1217","crg:105328645","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111138406"," prohibitin-2-like"
"1218","crg:105328956","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111133507"," serine/threonine-protein phosphatase PGAM5, mitochondrial-like"
"1219","crg:105329705","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111127090"," mitochondrial import receptor subunit TOM70-like"
"1220","crg:105331818","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111118255"," vacuolar fusion protein CCZ1 homolog"
"1221","crg:105334353","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111125339"," mitochondrial import receptor subunit TOM40 homolog 1-like"
"1222","crg:105334353","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111125462"," mitochondrial import receptor subunit TOM40 homolog 1-like"
"1223","crg:105338795","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111121740"," stress-activated protein kinase JNK-like"
"1224","crg:105338795","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111121739"," stress-activated protein kinase JNK-like"
"1225","crg:105339057","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111118049"," eukaryotic translation initiation factor 2 subunit 1-like"
"1226","crg:105341759","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111129897"," mitochondrial import receptor subunit TOM20 homolog"
"1227","crg:105342530","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111108183"," ubiquitin carboxyl-terminal hydrolase 15-like"
"1228","crg:105343458","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111133712"," mitochondrial fission 1 protein-like"
"1229","crg:105343476","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111133049"," mitofusin-2-like"
"1230","crg:105343476","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111133050"," mitofusin-2-like"
"1231","crg:105346701","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111110577"," vacuolar fusion protein MON1 homolog A-like"
"1232","crg:105346701","Day 0","turquoise","crg04137",1.81,0.24,"Mitophagy - animal","LOC111133710"," nucleolin-like"
"1233","crg:105318218","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111135828"," V-type proton ATPase subunit d 1-like"
"1234","crg:105318342","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111134337"," V-type proton ATPase subunit H-like"
"1235","crg:105318622","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111118152"," V-type proton ATPase 21 kDa proteolipid subunit-like"
"1236","crg:105319124","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111114799"," V-type proton ATPase subunit C 1-like"
"1237","crg:105319138","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111138109"," cytochrome b-245 light chain-like"
"1238","crg:105321031","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111118435"," ras-related C3 botulinum toxin substrate 1-like"
"1239","crg:105321566","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111123623"," V-type proton ATPase 16 kDa proteolipid subunit-like"
"1240","crg:105321678","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111125575"," V-type proton ATPase catalytic subunit A-like"
"1241","crg:105322897","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111136674"," transferrin receptor protein 1-like"
"1242","crg:105326705","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111119261"," actin, cytoplasmic-like"
"1243","crg:105328483","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111131081"," cdc42 homolog"
"1244","crg:105328999","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111101041"," V-type proton ATPase subunit B"
"1245","crg:105329842","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111127011"," vesicle-trafficking protein SEC22b-like"
"1246","crg:105333395","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111100692"," V-type proton ATPase subunit E-like"
"1247","crg:105333395","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111100268"," V-type proton ATPase subunit E-like"
"1248","crg:105333395","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111100677"," V-type proton ATPase subunit E-like"
"1249","crg:105333395","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111101124"," V-type proton ATPase subunit E-like"
"1250","crg:105333395","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111100266"," V-type proton ATPase subunit E-like"
"1251","crg:105333395","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111100678"," V-type proton ATPase subunit E 1-like"
"1252","crg:105333395","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111100265"," V-type proton ATPase subunit E-like"
"1253","crg:105333395","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111100263"," V-type proton ATPase subunit E-like"
"1254","crg:105333395","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111100679"," V-type proton ATPase subunit E-like"
"1255","crg:105333395","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111100264"," V-type proton ATPase subunit E-like"
"1256","crg:105334736","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111129370"," phosphatidylinositol 3-kinase catalytic subunit type 3-like"
"1257","crg:105334736","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111127879"," phosphatidylinositol 3-kinase catalytic subunit type 3-like"
"1258","crg:105335713","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111120309"," actin, adductor muscle-like"
"1259","crg:105335713","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111125973"," actin, adductor muscle"
"1260","crg:105336770","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111130836"," V-type proton ATPase subunit D-like"
"1261","crg:105337411","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111111521"," uncharacterized"
"1262","crg:105337411","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111115345"," uncharacterized"
"1263","crg:105338583","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111124264"," tubulin beta chain-like"
"1264","crg:105339285","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111137078"," V-type proton ATPase subunit e 2-like"
"1265","crg:105340468","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111119158"," actin-like"
"1266","crg:105340468","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111118354"," actin-like"
"1267","crg:105340468","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111118647"," actin, cytoplasmic 1-like"
"1268","crg:105340468","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111120142"," actin, cytoplasmic 1-like"
"1269","crg:105340468","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111135468"," actin, cytoplasmic 1-like"
"1270","crg:105344505","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111125459"," calnexin-like"
"1271","crg:105345520","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111115230"," cation-dependent mannose-6-phosphate receptor-like"
"1272","crg:105345520","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111111458"," cation-dependent mannose-6-phosphate receptor-like"
"1273","crg:105345691","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111125836"," V-type proton ATPase subunit G-like"
"1274","crg:105346081","Day 0","turquoise","crg04145",1.62,0.2,"Phagosome","LOC111125296"," protein transport protein Sec61 subunit beta-like"
"1275","crg:105344312","Day 0","yellow","crg00640",1.54,0.065,"Propanoate metabolism","LOC111134458"," short-chain specific acyl-CoA dehydrogenase, mitochondrial-like"
"1276","crg:105344312","Day 0","yellow","crg00640",1.54,0.065,"Propanoate metabolism","LOC111134506"," short-chain specific acyl-CoA dehydrogenase, mitochondrial-like"
"1277","crg:105346656","Day 0","yellow","crg00640",1.54,0.065,"Propanoate metabolism","LOC111136066"," peroxisomal acyl-coenzyme A oxidase 3-like"
"1278","crg:105346656","Day 0","yellow","crg00640",1.54,0.065,"Propanoate metabolism","LOC111136438"," peroxisomal acyl-coenzyme A oxidase 3-like"
