,Day,moduleColor,ontology,GO_term,GO_ID,Transcript_ID,Protein_name
13532,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111101136, peptidoglycan-recognition protein SC2-like
13535,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111099496, probable hydrolase PNKD
13537,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111129161," probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial"
13538,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111136020," proline dehydrogenase 1, mitochondrial-like"
13542,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111116965, pyruvate kinase PKM-like
13551,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111109592," succinate-semialdehyde dehydrogenase, mitochondrial-like"
13554,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111108542, ubiquitin carboxyl-terminal hydrolase 19-like
13556,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111122929, ubiquitin carboxyl-terminal hydrolase 26-like
13559,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111112808, ubiquitin carboxyl-terminal hydrolase 40-like
13560,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111103780, ubiquitin carboxyl-terminal hydrolase 47-like
13561,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111130532, uncharacterized
13562,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111136800, uncharacterized
13564,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111131498, uncharacterized
13565,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111126475, uncharacterized
13567,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111123450, uncharacterized
13569,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111135164, uncharacterized
13570,Day1,greenyellow,BP,catabolic process,GO:0009056,LOC111128648, uncharacterized
13580,Day1,greenyellow,BP,cell wall organization or biogenesis,GO:0071554,LOC111123928, glutamine synthetase 2 cytoplasmic-like
13584,Day1,greenyellow,BP,cell wall organization or biogenesis,GO:0071554,LOC111101136, peptidoglycan-recognition protein SC2-like
13586,Day1,greenyellow,BP,cell wall organization or biogenesis,GO:0071554,LOC111099755, peptidoglycan-recognition protein SC2-like
13588,Day1,greenyellow,BP,cell wall organization or biogenesis,GO:0071554,LOC111128648, uncharacterized
13591,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111126146, B-cell CLL/lymphoma 9 protein-like
13592,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111136305, CCAAT/enhancer-binding protein gamma-like
13593,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111106496, DNA-binding protein P3A2-like
13596,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111121541, DNA-binding protein inhibitor ID-2-A-like
13597,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111132777, DNA-directed RNA polymerase II subunit RPB4-like
13598,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111121947, DNA-directed RNA polymerase III subunit RPC5-like
13599,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111130603, DNA-directed RNA polymerase III subunit RPC7-like
13600,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111109968, DNA-directed RNA polymerases I and III subunit RPAC2-like
13601,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111130471, ETS-related transcription factor Elf-3-like
13603,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111136873, GDH/6PGL endoplasmic bifunctional protein-like
13604,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111131089, H2.0-like homeobox protein
13605,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111126347, LIM homeobox transcription factor 1-beta-like
13606,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111126067, N-acetylserotonin O-methyltransferase-like protein
13608,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111111171, RNA polymerase-associated protein RTF1 homolog
13609,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111103445, S-adenosylmethionine decarboxylase proenzyme-like
13611,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111103117, T-box transcription factor TBX22-like
13612,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111128991, TAF6-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 6L
13613,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111118442, U3 small nucleolar RNA-associated protein 6 homolog
13614,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111136406, YEATS domain-containing protein 4-like
13615,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111104277, achaete-scute homolog 1b-like
13616,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111130690, activated RNA polymerase II transcriptional coactivator p15-like
13618,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111110588, adipocyte plasma membrane-associated protein-like
13619,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111137012, allantoicase-like
13621,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111112622, asparagine synthetase [glutamine-hydrolyzing]-like
13623,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111099502, bifunctional purine biosynthesis protein PURH-like
13624,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111118013, calcium homeostasis endoplasmic reticulum protein-like
13625,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111125850, carnosine synthase 1-like
13626,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111119776, cell division cycle and apoptosis regulator protein 1-like
13628,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111117281, dihydrofolate reductase-like
13630,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111134405," dihydroorotate dehydrogenase (quinone), mitochondrial-like"
13632,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111128971, double-stranded RNA-specific editase 1-like
13638,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111099151," dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A-like"
13640,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111113319, ecdysone receptor-like
13646,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111129165, estrogen receptor beta-like
13647,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111138518, forkhead box C1-A-like
13648,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111131403, forkhead box protein B2-like
13649,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111105773, forkhead box protein P1-like
13650,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111102064, gamma-glutamyltranspeptidase 1-like
13652,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111125083, ganglioside GM2 activator-like
13653,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111119151, general transcription factor IIF subunit 1-like
13658,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111133693, glutamate--cysteine ligase catalytic subunit-like
13659,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111130436, glutathione peroxidase 2-like
13660,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111132160, heat shock factor-binding protein 1-like
13661,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111118300, histone acetyltransferase KAT6B-like
13662,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111099909, homeobox protein EMX1-like
13663,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111113958, homeobox protein Hox-A5-like
13664,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111103230, homeobox protein Hox-B3a-like
13665,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111115406, homeobox protein Hox-B6a-like
13666,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111135933, homeobox protein Hox-B7-like
13667,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111135210, homeobox protein Hox-C5-like
13668,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111134762, homeobox protein MSX-3-like
13669,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111130545, homeobox protein Meis1-like
13672,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111101514, homeobox protein Nkx-6.2-like
13673,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111132203, homeobox protein caupolican-like
13674,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111101308, homeobox protein engrailed-2b-like
13675,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111136959, homeobox protein slou-like
13676,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111120712," hydroxyacyl-coenzyme A dehydrogenase, mitochondrial-like"
13677,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111129189, hypoxia-inducible factor 1-alpha-like
13681,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111099186, iroquois-class homeodomain protein IRX-6-like
13682,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111132047, iroquois-class homeodomain protein IRX-6-like
13683,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111103250," isocitrate dehydrogenase [NADP], mitochondrial-like"
13684,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111117921, lethal(3)malignant brain tumor-like protein 3
13687,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111135038, mediator of RNA polymerase II transcription subunit 10-like
13688,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111135492, mediator of RNA polymerase II transcription subunit 11-like
13689,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111137835, mediator of RNA polymerase II transcription subunit 13-like
13690,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111125368, mediator of RNA polymerase II transcription subunit 22-like
13691,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111129104, microphthalmia-associated transcription factor-like
13692,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111118239, myelin regulatory factor-like
13702,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111121590, nuclear factor NF-kappa-B p105 subunit-like
13704,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111120078, nuclear factor interleukin-3-regulated protein-like
13705,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111134737, nuclear hormone receptor HR96-like
13717,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111127914, nuclear receptor subfamily 2 group F member 1-A-like
13721,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111126109, nucleoside diphosphate kinase A-like
13722,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111118493, paired box protein Pax-2-B-like
13723,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111129912, peptidyl-glycine alpha-amidating monooxygenase-like
13727,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111104245, polycomb protein SCMH1-like
13729,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111122450, probable dimethyladenosine transferase
13730,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111129827, probable peptidylglycine alpha-hydroxylating monooxygenase 1
13733,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111126361, probable pterin-4-alpha-carbinolamine dehydratase
13734,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111118541, protein N-terminal asparagine amidohydrolase-like
13737,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111114596, pyridoxine-5'-phosphate oxidase-like
13739,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111116965, pyruvate kinase PKM-like
13748,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111137222," rRNA methyltransferase 3, mitochondrial-like"
13749,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111132383, recombining binding protein suppressor of hairless-like
13752,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111131272, ribosomal RNA processing protein 36 homolog
13755,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111101726, snRNA-activating protein complex subunit 5-like
13756,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111125304, sterol regulatory element-binding protein 1-like
13757,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111125289, thyroid hormone receptor beta-like
13758,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111112060, transcription elongation factor B polypeptide 3-like
13759,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111135582, transcription factor HES-1-B-like
13760,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111099184, transcription factor HES-4-like
13761,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111119628, transcription factor MafK-like
13762,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111120889, transcription factor SOX-11-like
13763,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111136576, transcription factor Sox-2-like
13764,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111128773, transcription factor kayak-like
13765,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111103975, transcription initiation factor TFIID subunit 12-like
13766,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111129852, transcriptional repressor p66-beta-like
13768,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111129084, transducin-like enhancer protein 4
13769,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111120522, trimethylguanosine synthase-like
13770,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111134048, uncharacterized
13771,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111137772, uncharacterized
13772,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111108478, uncharacterized
13773,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111131708, uncharacterized
13775,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111137108, uncharacterized
13777,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111122694, uncharacterized
13778,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111126254, uncharacterized
13779,Day1,greenyellow,BP,cellular nitrogen compound metabolic process,GO:0034641,LOC111120502, uridine-cytidine kinase-like 1
13781,Day1,greenyellow,BP,generation of precursor metabolites and energy,GO:0006091,LOC111104128," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial-like"
